x,y,cluster,sentiment,topic_proxy,review_id,model_key,dataset_key
-34.68144,1.3971639,4,positive,product,6c49ba78e60cf065c90613d1b5dbf3e0,bertimbau,olist
25.93691,95.66351,1,negative,product,361001c4649331f738b14d63183d259c,bertimbau,olist
-70.77172,-60.647747,2,neutral,product,0164813279fca168f16dc2fce414850b,bertimbau,olist
3.0294564,10.140999,1,positive,delivery,54740a3b3bea3f09debf8eb969d922cb,bertimbau,olist
99.922134,4.079158,6,negative,other,ae7b9d753d8f1b80b90c883fbf899d15,bertimbau,olist
40.387573,-34.64157,6,neutral,product,fa4e9223a55e26f5c5815b99e739294a,bertimbau,olist
62.396175,-54.807545,6,neutral,product,59a7a373d8dd68c2293114b470ecb46d,bertimbau,olist
-100.08803,-27.820105,2,positive,product,803eef7fdde05c740ee1fa258d7c9ae9,bertimbau,olist
-87.674225,-48.203876,2,positive,support,2cfa2b16b2453e2e3ca07ce88dfa0694,bertimbau,olist
12.684627,30.791773,1,positive,delivery,43e7a2ff618df217bbf4f8a09023894d,bertimbau,olist
0.58150876,-58.527374,5,positive,product,7b2626bae6303ddb50a4cf2d8ff94bf8,bertimbau,olist
80.16626,2.8640115,6,neutral,delivery,db947d57dd7720a83b2224879fe06a7a,bertimbau,olist
52.704266,-36.051075,4,positive,delivery,b9e9da9db59e7ac5ce367aa0f185d52b,bertimbau,olist
-54.73559,21.55452,3,positive,product,7410b36f58e8e5286ffdee5f0c67275f,bertimbau,olist
47.756992,42.33529,1,neutral,product,be35f2d510f93afe0f9c59353be9c66f,bertimbau,olist
43.57232,0.2374899,1,negative,refund,a99b68b621c2bc3c52faf8ee6d896c14,bertimbau,olist
89.30789,-39.345585,6,positive,other,1f4dead855b6014a94ec539277743052,bertimbau,olist
-11.145276,6.9009833,4,positive,other,61bd41b99bf83672440c0759641e3ab3,bertimbau,olist
40.66357,18.23013,1,negative,product,0debb7d7e63eb82bc99e432808de35ca,bertimbau,olist
56.113094,-40.42378,6,neutral,delivery,414258c5eebd43345e3f618388e7e234,bertimbau,olist
56.967968,30.031881,1,positive,other,55ec437e3c8c44c4bb2f52b49d5b1428,bertimbau,olist
3.691213,52.536167,0,positive,other,aca610c82e852bbbef2c5d090b5596f0,bertimbau,olist
7.6532583,-20.934673,6,positive,other,bb7ad911f1ded2bd11a6f4ad229cfe98,bertimbau,olist
-54.5783,-29.051249,2,positive,delivery,ba60f590f69dc8f2569aae20544dfa85,bertimbau,olist
7.8066216,59.988876,0,negative,product,1cb6fafc815bcf706cd9adfc2b8d6b3a,bertimbau,olist
-24.422068,70.79072,0,neutral,other,7249501f5984ad6861c8b9e062e961d0,bertimbau,olist
-84.70007,55.785057,3,positive,delivery,57409a991e7216354e4b4cc7927454fb,bertimbau,olist
24.391895,46.66465,1,positive,delivery,d717c1c7c472a6b4083cb2ad6c4db198,bertimbau,olist
39.240086,12.47126,1,negative,product,ee715ad2d7ea59d401eb992e7566a3bf,bertimbau,olist
-68.60712,36.803043,3,positive,delivery,b1f2fb0a2e2baf19b2c982cb6560c6c7,bertimbau,olist
-65.971535,-73.37782,2,positive,product,2e4d98fdcafbb618679b2884395a586d,bertimbau,olist
-48.675987,52.869694,4,positive,other,f34600b113903f0eeb59761085365045,bertimbau,olist
14.50533,21.34295,1,positive,delivery,2b1d7881e28aba7647944ef20f2be6e0,bertimbau,olist
57.709198,-64.83792,6,positive,other,6aca07c4b504220edc2984494ab7481f,bertimbau,olist
60.093914,31.257072,1,negative,delivery,8a913a21922909370f23503a16b18acf,bertimbau,olist
71.70732,-52.734447,6,neutral,product,4e3ab171688c29bde7593ef92fb15228,bertimbau,olist
44.061234,12.519382,1,negative,product,704841be76891e4fed352e235aa80abe,bertimbau,olist
-38.050186,62.597404,3,positive,delivery,059e98f49cc469d633b12bfac0efda1e,bertimbau,olist
-114.66588,3.791054,0,positive,other,15e46ad8b066feafda16ff6268280778,bertimbau,olist
68.196205,-9.239827,1,negative,product,3debb6783b15dca78ae3926cb17c7956,bertimbau,olist
-46.991356,31.553522,3,positive,other,c88e60784375d0e3348303c52ae7519e,bertimbau,olist
45.354393,-34.00923,6,positive,delivery,d18de9c498e89bc8a3e026b3401f1c4f,bertimbau,olist
-1.6281683,44.923603,2,neutral,product,aa933c5f3018a5aff87d5807616da0ec,bertimbau,olist
67.482376,-10.324387,1,negative,product,4aefaeee5ed09296c3352265560dd522,bertimbau,olist
-41.167366,-6.0543675,4,positive,product,b421b42944783ca9d295dc32a0f0a4ad,bertimbau,olist
1.236744,63.36537,6,negative,product,9e25d6e3025e9b9a0fc7f03588d33e2b,bertimbau,olist
38.73267,21.534882,1,neutral,delivery,8a4d1467e25247d9220883cbca326e36,bertimbau,olist
-16.63768,87.70494,0,positive,delivery,53e88190b1d2b36d70936ba12320d4b1,bertimbau,olist
74.52108,8.731552,1,negative,refund,6afb0c26acec57eb66b37274c6d7ace2,bertimbau,olist
26.243124,15.084724,1,positive,delivery,69a84b77f5045d56773e49206cc5fd01,bertimbau,olist
22.980059,-41.217186,2,positive,product,a3669e4ba043927038e9afc50c95f41b,bertimbau,olist
-43.032444,93.14272,3,positive,delivery,af1feff9910c194ecb78b4e0a4506d89,bertimbau,olist
17.401836,-24.822641,0,negative,other,8c4914594f9999082293dfcbfc19683d,bertimbau,olist
33.441334,8.679901,6,neutral,product,cc91bef7d699f0403d1a55c111671faa,bertimbau,olist
-52.68879,-49.983078,4,positive,other,6d90b1873ad32a1b3345f9be4fe66cdf,bertimbau,olist
63.322006,26.478535,1,negative,product,18375ebcbf3e3de8031b3dd7ac556cf7,bertimbau,olist
-0.6306448,67.187164,2,negative,product,5875e483649c04bcfd1368c8aba682e7,bertimbau,olist
17.312716,90.98579,0,negative,product,22bd8cb3887405662e98af535eb72c16,bertimbau,olist
32.886997,29.670244,1,positive,delivery,afab5ad356a7006d16ce527ac280d2df,bertimbau,olist
30.207329,-27.59994,6,neutral,other,354e511cee0f8cad709ab2f5c01f40a1,bertimbau,olist
58.188374,-44.64413,6,positive,other,ec2849a8f4ef60eb0783eb57df123ae9,bertimbau,olist
-46.073246,67.327774,3,positive,other,0e4c7e0fed7a47538eba6865280dd08d,bertimbau,olist
78.94946,-26.41325,6,negative,other,7a4a9f6edaa212e88099992f7a1608ab,bertimbau,olist
43.313496,-21.439047,6,negative,product,28053bd1553ef05656854c1c6309b60e,bertimbau,olist
-41.557,33.701157,3,positive,delivery,032f5ce288eb8412f9c78123bab932a1,bertimbau,olist
-46.22745,-61.10655,5,positive,other,142a8503374156f819ed3565772e2122,bertimbau,olist
-8.515985,-52.563137,5,positive,product,6e5320e625478e197225727878982a64,bertimbau,olist
-104.3653,-16.05466,2,neutral,product,c1a26cc1e5404f61344cd984af4c6cbc,bertimbau,olist
-75.70955,26.645107,3,positive,product,08ea72605b302f17169ddf68c58eb21e,bertimbau,olist
-34.127674,78.75781,0,positive,delivery,c874f654a01c813b65ed331ee6ab22d1,bertimbau,olist
9.110965,-43.44481,0,negative,other,3bf314ee0150ba633115f8cb2adb09c2,bertimbau,olist
-11.562802,9.454887,1,positive,other,411b556001ea0caf11baae8a6556962e,bertimbau,olist
-24.850613,-97.56944,5,positive,other,6c2ebe210d2b031c08b19e61d611a37b,bertimbau,olist
-77.08759,33.517323,2,positive,delivery,2cef8ea456a6210da27879af5b05a82b,bertimbau,olist
-46.757355,-28.821312,4,positive,product,5611e3a51686ad0a02f92e07175ae298,bertimbau,olist
-112.3577,-34.121998,2,positive,product,9c8a54c98424149d07ec1cdfed3d3a28,bertimbau,olist
-91.735794,1.776683,3,positive,delivery,58f9d5ec18e668bee42663e9e800b86f,bertimbau,olist
75.3673,-44.474773,6,positive,other,92b8f55a91e3d4af13fcca4bc6eda0e8,bertimbau,olist
-4.6640596,21.444525,4,positive,delivery,5c8ba91536a9baefe1815b18b8a913dd,bertimbau,olist
24.42682,0.48552543,6,positive,other,eca111bf19075a7af6eab97add44873e,bertimbau,olist
-22.779066,-4.080216,4,positive,delivery,37c56ccd03506afe5f4cd90698bdd7d1,bertimbau,olist
38.937622,-61.272446,6,neutral,other,fff74df1b8135a5b3d5999ff5ad39d25,bertimbau,olist
75.1083,-35.283665,6,negative,refund,88e249eb87b104cce663479b3250e03a,bertimbau,olist
16.468178,57.911186,3,negative,delivery,8f9772ae7dec3db4af0418fd7fb1be4d,bertimbau,olist
19.163624,2.8584514,1,positive,product,e1612aae7badf14a38e1c56964318094,bertimbau,olist
-90.417984,-35.09768,3,negative,delivery,045d330f147f09c3bd2426266ec5d414,bertimbau,olist
-53.18356,-14.40809,4,positive,delivery,280d0a275d077c60e8f9f232c32a6199,bertimbau,olist
-90.89595,1.6700819,3,positive,delivery,666e09e2d2345a349e49eeceeb34aa81,bertimbau,olist
11.394933,-10.0884905,1,neutral,delivery,ead794da001e8e2f6bc52a86b6db7a4d,bertimbau,olist
-16.664862,1.2898269,3,positive,delivery,101b019a366724a73836fafc893ef814,bertimbau,olist
-61.993034,28.208296,3,positive,delivery,8233f43c576b4db25dea40238bca9d55,bertimbau,olist
42.63731,5.2803955,1,negative,product,5bb70f8c3ba56c5f34c7ecbf3cadd0ee,bertimbau,olist
-62.671143,-11.479699,3,positive,delivery,7ed9bab9de12a536b13a2d43e2750ed6,bertimbau,olist
-61.334602,39.397697,3,positive,delivery,baa8af734c6697da603a46bfca766829,bertimbau,olist
-18.050097,-14.807816,4,positive,delivery,3d39be3ac5b9a1b5226f3d1a228f8a02,bertimbau,olist
27.289967,85.82009,0,neutral,other,a0bd563623eaf9dcdff034eadcc62987,bertimbau,olist
-7.9501195,57.68298,0,positive,other,0132e8c41fd4825325e464dd25543aff,bertimbau,olist
-15.863053,57.197872,0,neutral,other,70e939b50c20baf9414ce1d5c83cfccc,bertimbau,olist
75.34226,-17.164997,6,negative,other,405eedb5fb8340267a8c4936e6367c60,bertimbau,olist
-11.535997,41.48405,0,negative,other,55c9f5c81ea066fada7ea66fe7ec5596,bertimbau,olist
-22.947557,44.674366,2,positive,product,177a46c48a847538cc09694b10a53989,bertimbau,olist
-8.524042,13.249298,4,positive,delivery,c4507dc22bd3da04c2f4691061688aa1,bertimbau,olist
61.72883,14.337722,1,negative,refund,6a91e35dd43fa13587108e698937cef8,bertimbau,olist
-32.55333,-57.607685,5,positive,other,0b213079b61f363ed4531c8d0ef5e5e6,bertimbau,olist
7.653254,-52.69342,1,positive,product,5db3bf83644e55c31e75bde174192e38,bertimbau,olist
14.769597,-90.63927,5,positive,other,9912b4aced1e39fb06471abd3a729f6d,bertimbau,olist
-13.670939,-33.719658,4,positive,delivery,4725872391a8db2e366d839ab4b63e85,bertimbau,olist
58.349796,34.742535,1,negative,other,dfaf111b639c856df1395f627c718c35,bertimbau,olist
-37.405914,-37.62767,4,positive,delivery,3ecadb453df9b51b630dee8dd75cc29b,bertimbau,olist
-16.95643,23.275467,1,negative,delivery,21e25307228a79be50002e962b86ac51,bertimbau,olist
91.968315,28.020617,1,negative,product,d079ebf5704fd398a62153ca49f62432,bertimbau,olist
-7.022165,-83.86821,5,positive,product,7c5e79160bbe3c64f8791d2f70a886b0,bertimbau,olist
20.392443,-46.74645,4,positive,product,3e8d0de1fc9ef38bc580598685e91a4a,bertimbau,olist
-97.032715,20.005033,4,positive,other,f57110fd17a1089408a586befa9b5e31,bertimbau,olist
6.8496213,-92.33569,5,positive,other,a5e51b571879776dcad49e574d85a7fa,bertimbau,olist
65.29658,79.87155,0,negative,delivery,3b4e8c5a3b38dbe5d137726b963bb8c4,bertimbau,olist
-9.891943,35.88095,0,positive,other,755f70b1c3ae3d4cc428fdf243cfcbae,bertimbau,olist
-9.901788,1.1756754,4,neutral,delivery,ddf396c64530f633e96ba1546d16d604,bertimbau,olist
-62.72916,-15.440083,3,positive,delivery,db0b7d0fa985b2122e453f8265240011,bertimbau,olist
-23.512075,-55.229286,4,positive,other,7458fc51a8f69a4dde95663e74a6db8b,bertimbau,olist
-17.776161,47.324383,0,neutral,other,6e0b1f8e0de9fc84b3586033d02e333a,bertimbau,olist
20.490847,9.414256,1,negative,delivery,48bec7b6f7d385e9d648d5f4ea72b6c9,bertimbau,olist
-8.482561,54.39456,0,positive,other,2e76d98cf0ef2cd15ee60ba5031cff75,bertimbau,olist
-79.283035,-18.753195,4,positive,product,89cebf4af4d73752961c0e04e808ffad,bertimbau,olist
49.963642,34.167797,1,negative,delivery,f6966d98371f08d6c6cfdf44cc554264,bertimbau,olist
78.08237,-37.520115,6,neutral,product,43a934f09e364edf85d366538b3a4f72,bertimbau,olist
-49.709362,-66.243385,5,positive,other,ff8a1c3b60a9f44fe8ed983f39546298,bertimbau,olist
-72.74414,25.73963,3,positive,delivery,b41528286516f033385ffb1b57612f3a,bertimbau,olist
31.31602,-72.959045,5,positive,other,de2b1f63cd51551fbd806743709a6f61,bertimbau,olist
-97.99078,20.945211,0,positive,other,042d000d710de80f0b387bd0f4349c45,bertimbau,olist
-33.880684,-25.87362,4,positive,delivery,0fb3a95a622cec781b6df04f751bdba0,bertimbau,olist
40.42379,-52.682404,6,neutral,product,0979b8ffb3f55f5b658431cf05e19e17,bertimbau,olist
-38.87571,-9.522115,4,positive,delivery,6b34ca1ce4f0fbb7646cfaf184e1329a,bertimbau,olist
60.465443,-47.534065,6,negative,other,8b5afd726cc86efde6b416387b9d3ef4,bertimbau,olist
-60.174004,-53.657364,5,positive,other,fb16f4ac21ad27e49a381138002144b9,bertimbau,olist
-35.36314,52.29255,3,neutral,other,6dea8d7864d737d5de938b3852468f04,bertimbau,olist
-106.2114,16.446747,3,positive,delivery,9b11a769b8a1826726d60d015f0a2711,bertimbau,olist
69.00978,-31.559704,6,negative,other,c457671db563d67545327c684ff5c528,bertimbau,olist
-84.92281,-5.955286,4,positive,delivery,571c7393be84ebb3ee54a4428e4e571a,bertimbau,olist
88.95764,5.613379,1,negative,product,e00270a3fb86b64eebf1e79f59e93a8a,bertimbau,olist
9.069689,-104.281265,5,positive,other,80ea69c06b1f6dd615ffbb6c204eb633,bertimbau,olist
77.55641,44.34725,1,negative,product,16a4b3ebcc79b6ce7f94f0e36496401d,bertimbau,olist
-6.3566914,67.335266,0,positive,product,7972c00ce0edff62288227aec638330f,bertimbau,olist
65.22001,80.51203,0,neutral,delivery,b840cd445f8a79bdf7fc23d5f4005435,bertimbau,olist
64.21103,36.761353,1,negative,other,d2b6bbe4a756facb69a0d575d8c6295a,bertimbau,olist
79.96276,47.57943,1,negative,delivery,9b6bd257e5ca3fab677b2296005e6cce,bertimbau,olist
-88.97553,-41.752213,2,positive,support,0612cff8282f517b18f0b4fc26d93a49,bertimbau,olist
5.7569394,-22.884836,6,positive,other,6f8f7a7782c986fe1844c7f28b8a815e,bertimbau,olist
38.711834,-2.0273867,6,neutral,delivery,db6dc1f8741b504181cdfa89fb67d5d0,bertimbau,olist
41.449265,43.576855,1,positive,delivery,668f6174de19065eff87c66b58c5f213,bertimbau,olist
59.421165,-25.144316,1,positive,product,8ae9f67af59211a3ada150bf630e6772,bertimbau,olist
55.815826,44.744884,1,negative,delivery,1d302aa45a8b088bb8b5615b70719bf8,bertimbau,olist
10.757034,-88.057205,5,positive,other,820087fee32ffcb6ba7745315e32f335,bertimbau,olist
-58.59854,-53.007008,5,positive,other,67086a655e65e58b09be3c7e8de7b514,bertimbau,olist
-12.747751,84.77725,0,negative,other,834ae56504ae6a4435fa962a0293de5c,bertimbau,olist
-59.275917,-37.043816,5,positive,other,f58b6c50999768106ecb5ec165884db1,bertimbau,olist
-14.457831,-55.493034,4,positive,delivery,ab43c8887a15269f183a4eb9492504c1,bertimbau,olist
-6.979636,-1.7290295,4,positive,delivery,38472a4f38d27931d18a878a9a3261c9,bertimbau,olist
-9.966538,8.78147,4,positive,other,67483f0bc834d438895b7c1a1320d71a,bertimbau,olist
87.41563,38.436737,1,positive,product,7febd027dc1b227f94e4762d4f7f0a5d,bertimbau,olist
8.476823,-41.597797,6,positive,price,737403635691451038bc819561f80c02,bertimbau,olist
26.846508,2.909017,6,negative,product,d69aa04a78d0651dba8163e736abecb5,bertimbau,olist
23.192509,17.045208,6,negative,other,a71f2d7b78d79dbb6d4dcd6af2be69a2,bertimbau,olist
65.482185,29.889568,1,neutral,delivery,43f59b0136fbe05c8321f9a1e023fed6,bertimbau,olist
-52.046085,-92.0246,2,positive,other,94dd16af6add89373de1109d4ac9aec0,bertimbau,olist
30.179571,-14.658766,6,positive,product,8f0679feb25aedbee435e934f82d7e01,bertimbau,olist
23.894997,71.075165,0,negative,other,d8bc61c2d9fb074c62e19f549a9f5eba,bertimbau,olist
65.41311,-38.555267,6,negative,delivery,25d20f2bc1a5f9d0c05adb8e7e76e475,bertimbau,olist
36.660507,16.976603,1,negative,delivery,61add5da06a97e71e9e5de9beb7c70d0,bertimbau,olist
-60.06876,27.798996,3,positive,delivery,d5fd4aea5e8c027ca6acea98b80feca3,bertimbau,olist
-42.97094,-7.237064,4,positive,delivery,b8673dff4ba9a2c5aeeb95132ac2c290,bertimbau,olist
36.309326,72.43521,1,negative,other,59a2981fe58ff6620e59ead6ba37f5a3,bertimbau,olist
11.517998,-14.370239,1,neutral,other,7674217612b792b13220559e1ce6d20b,bertimbau,olist
-10.488612,-34.856335,4,positive,delivery,eaf6c2132183fc4bbc76c556bfa7b977,bertimbau,olist
-17.950325,-67.961136,5,positive,product,8bdc65df883bb504f67dfde7765daae4,bertimbau,olist
57.321556,-52.677162,6,negative,other,68f51935dbe74449dd152524b1d122d6,bertimbau,olist
37.499733,28.687283,1,negative,delivery,42f8ceea96d55715ab70e65b56c13f3a,bertimbau,olist
45.932156,73.85752,1,negative,other,cbac276050f7819ed1f11b2a4ced32de,bertimbau,olist
42.467133,-39.67586,6,neutral,product,4e2f8754dcd1c225118bdb09ac5c7098,bertimbau,olist
76.052185,35.379417,1,neutral,product,4ddd18deed939a969a07581d54c8a7b0,bertimbau,olist
35.11823,16.11176,1,neutral,delivery,8b750168280764241de9d2d3d2e896eb,bertimbau,olist
100.15862,35.418396,1,neutral,other,c7fb406387b394205dd621f576015d91,bertimbau,olist
83.91313,6.548556,1,negative,other,8b0c21dd8a1834d8afedd20c7e1ca9c6,bertimbau,olist
-2.2007258,9.299984,1,positive,product,f06979626ccd3e4540c43c7bccddbaf6,bertimbau,olist
52.40717,56.14413,1,negative,delivery,6acb3cb2736d034e09778d4d2ebb5129,bertimbau,olist
42.946247,77.13293,1,negative,other,cfa4cca4961deea72f43f58c6035ffef,bertimbau,olist
-1.413156,-22.521246,6,positive,other,e337062abc3897ef60fa02178b183248,bertimbau,olist
79.30793,30.117071,1,negative,product,5b6cf1796ff312990f143e28891a495b,bertimbau,olist
-1.0834483,35.888866,6,negative,delivery,c3154d0801ea92f952071b16b192ebf9,bertimbau,olist
1.6362323,34.27945,0,positive,delivery,106a424480a25b6d951117d7065e29ed,bertimbau,olist
24.536804,-15.282982,0,positive,other,38c1a5ef305a136b484701f0d8bfc422,bertimbau,olist
14.153705,-24.133007,0,positive,other,27c59403ffc24f40df5b5c6a4379bf2f,bertimbau,olist
-39.86301,94.45276,0,positive,other,f87434f2508ba62cd51319033ccd8c70,bertimbau,olist
-63.280033,4.511835,3,positive,delivery,7233ad6c0f10a3a0270491e741e0f3b6,bertimbau,olist
6.9705853,-34.114075,6,positive,product,2d04f75f850b416e13743b5c9e120b29,bertimbau,olist
50.73683,-69.92943,6,neutral,other,bc69d6229bf06da4c5a1986be73fd146,bertimbau,olist
17.178953,91.18354,0,negative,product,45859e8c037ec1c34cfcd9c09dc07d9b,bertimbau,olist
-34.97242,67.17949,0,positive,product,907a4c4538dbb37f06687e599a825d09,bertimbau,olist
-20.672483,18.20239,4,positive,delivery,c87ed9f64a51b42e83d9e25f9652a1a8,bertimbau,olist
68.806046,-52.163692,6,negative,other,813e42ab4fff6ebfc6646cb05d63731c,bertimbau,olist
22.224436,63.260197,1,negative,product,d253ce8ab17e2c98d9c395a0c8c046cb,bertimbau,olist
24.59757,6.4630175,1,positive,other,cb15d5fa6b03d27d02c966d530e08196,bertimbau,olist
11.573443,-14.492989,1,positive,other,ebc38c50eba556f02d66e46af72f5eb7,bertimbau,olist
45.743233,45.332527,1,negative,product,bb73090765253176ef9a3984911870f9,bertimbau,olist
-19.499424,-69.77045,5,positive,product,26afc2fbc7c9b9b5a6716507932115ee,bertimbau,olist
42.168205,47.13454,1,negative,product,012befdc1333e5840c0c6e34fa6e95ba,bertimbau,olist
-20.199236,-0.37963155,3,positive,delivery,1c05a1ea1abfef025cb211a00dc489a2,bertimbau,olist
-18.15744,82.87578,3,positive,delivery,f186279a32df631c0b44fd50ede07e65,bertimbau,olist
49.709682,16.414862,1,negative,delivery,a3fd9317a7bd364f2c2f247d213262ae,bertimbau,olist
-37.689686,10.807112,4,positive,delivery,83af6b1c427f35d1fab42647eb35d3cf,bertimbau,olist
-69.44916,-51.42438,2,positive,other,51f356a1a8c39ca9320a36430958ff71,bertimbau,olist
58.478336,-32.357117,1,negative,product,45a86b05719c7c375b497c83a9837741,bertimbau,olist
-11.698829,85.98614,0,neutral,other,3a51b3a0a5091fae01372c1115c05b75,bertimbau,olist
21.804495,58.849464,3,neutral,product,ba320321647cafbf8d4caacfa82ec557,bertimbau,olist
14.168947,63.668472,0,negative,product,d138272c90421b6c508f9d52999f05f0,bertimbau,olist
-93.08808,-29.029118,2,positive,product,dbd0902a7c4bf354dba05bc5a68c5a96,bertimbau,olist
95.463844,5.2721963,1,positive,other,31292f534558349afb5ce912635edb4b,bertimbau,olist
-56.546497,-4.9738903,3,positive,delivery,b0db3bca55569d594953f1c527527927,bertimbau,olist
14.617655,-105.62843,5,negative,other,9ed428c8803020d1a744320f920adade,bertimbau,olist
-70.1078,36.55601,3,positive,delivery,d707f053a4a23acb3be95d917b75dff2,bertimbau,olist
-14.00205,-28.97093,4,positive,product,783d719a59054752afba387bdadaf9d4,bertimbau,olist
16.675058,-81.91398,5,positive,other,ad1ed26e3b5c724b00ccea801020d251,bertimbau,olist
40.503975,27.687761,1,positive,delivery,7b3f3d737b4cce3a7c03506bae15d187,bertimbau,olist
-82.81953,-2.4303277,4,positive,delivery,c45423a2a7873143fc09d3448d499fb0,bertimbau,olist
-21.877056,44.585007,2,neutral,product,b89b4460c0b589c0614d9b0126ae755a,bertimbau,olist
-25.236544,40.608704,3,positive,delivery,55bb0284b16931074eb033207b11c17e,bertimbau,olist
35.61565,80.7739,0,negative,delivery,4577e72405f5242360b72d6e981ed148,bertimbau,olist
-45.733932,-7.0641932,4,positive,delivery,c360d129d6e2c966115bc99eb20a4290,bertimbau,olist
14.073571,-36.32745,6,positive,other,94df2b5d73909359d06e19f02e81869e,bertimbau,olist
82.67316,-22.09287,6,negative,product,27c9e818caa9484096d8f29d8e6371b9,bertimbau,olist
-40.050964,-65.05161,5,positive,other,fd4792196a1dd7bb52384ccc54dc8c5e,bertimbau,olist
-74.77547,-39.33813,2,positive,delivery,200099b88c3ab7ce6daec28ad6be3945,bertimbau,olist
51.29281,20.8618,1,negative,support,f1e7a7193d6bf6c82fb05e7965d6f8eb,bertimbau,olist
-48.725582,55.848793,3,positive,delivery,021515f18c9300381946cb7254e5eb9f,bertimbau,olist
-81.23761,41.199932,3,positive,delivery,e6d997a9eefec8b38ace473c14e35c11,bertimbau,olist
44.433346,25.607903,1,negative,product,670f77a2c95febd86430842c82a7e85e,bertimbau,olist
-27.656458,-87.65891,5,positive,other,63fd0c409d0fe0ef12c373c3fb3ae041,bertimbau,olist
-10.251011,22.986948,4,negative,delivery,f397d24f7d2e29bef955d50c54bcf0dd,bertimbau,olist
54.473614,20.74798,1,negative,other,8fc74bf8b221b8c88a629942d4a670a7,bertimbau,olist
53.430637,9.851641,1,negative,delivery,a6c57ba2f37c1c6c9cbb4c1daf715fce,bertimbau,olist
1.9775317,-17.267754,1,positive,delivery,5dddfbd7c02c4b525c553c66687a7e85,bertimbau,olist
-48.957233,-30.631481,4,positive,delivery,7d11a1c5fd7b536288d74c4ea62d9128,bertimbau,olist
66.31949,33.176105,1,neutral,support,7e62c6edcd54ed043f17beb016fc7d31,bertimbau,olist
26.552877,-60.257404,6,positive,other,b1c7293f05eac9b07b053f3cfa64482d,bertimbau,olist
-28.548279,-14.821674,4,positive,delivery,4a19bd241c2c650928897ea66e3fc349,bertimbau,olist
65.80112,22.50611,1,negative,refund,a496e6d3e99974c0fbc0f5872cb97a39,bertimbau,olist
-68.61352,29.982613,3,positive,delivery,29d1bc9fd592a4ff50bb770602d3af9e,bertimbau,olist
-73.35488,25.16468,4,positive,delivery,01d6688f560a2d75e462ea55204f92d1,bertimbau,olist
52.04792,17.52369,1,negative,product,bc81254a9d6a2b2d890748ad03191369,bertimbau,olist
78.169266,-45.80097,6,neutral,product,d158e0ff54b23e1ae6cce8d256cb6cf7,bertimbau,olist
61.812557,22.48036,1,negative,product,f1b7342360839f258e2a3af872f94f48,bertimbau,olist
80.039406,67.3307,1,negative,product,a01b216209f753eb055ee0ab89fc94ce,bertimbau,olist
34.435024,8.014465,1,negative,delivery,b07742f99354332b4f381e098f25cac8,bertimbau,olist
65.43406,34.283985,1,negative,product,03cd1a4057a30f264af79cbec2e75531,bertimbau,olist
-34.290108,-90.03622,5,positive,other,3723a1c91b6389f81ca29ba66a1fa7ad,bertimbau,olist
-45.12428,3.625953,4,positive,other,fd0f33e77e2c41139df8610988c5145d,bertimbau,olist
-65.707825,-76.5727,2,positive,product,b0e24e29f2202db45d467ca8ccb549c6,bertimbau,olist
-32.53243,79.16516,0,positive,delivery,119d4f480d524b48617b39c33b8a9dcc,bertimbau,olist
-1.758745,-25.36646,5,positive,price,1fa8330a0ff58acf91876225c9d1974d,bertimbau,olist
9.247026,-65.98595,5,positive,other,5bfe1259879e8fed4df4b8df0571b31c,bertimbau,olist
-41.70148,-1.9487948,4,positive,delivery,7a6d871253ede01a624897f3039f81dc,bertimbau,olist
-54.653862,12.374614,4,positive,delivery,d75b065eefbea6ceafea04b4a18175af,bertimbau,olist
-20.57234,-38.5814,4,positive,delivery,92ebd832fa678fdf3033f31507d76d24,bertimbau,olist
-45.066242,-23.072144,4,positive,delivery,c146cdc6da9003022aeaa771ff52adbf,bertimbau,olist
-40.38051,0.0051065725,4,positive,other,17d7a86722bf05055243e1012c0e57d8,bertimbau,olist
-14.832352,19.072704,3,neutral,delivery,2fd79ce728399238576055c8f5cb448b,bertimbau,olist
-69.940475,23.476252,3,positive,delivery,0e1a6237c419799d50fa28fbc2bd3b21,bertimbau,olist
-34.61176,86.20856,0,positive,delivery,d05a436bdc88d550f356f43b1a6ada8a,bertimbau,olist
40.622498,-42.809612,6,negative,delivery,d332ec5bbe529adb00c09060506632a9,bertimbau,olist
-37.001225,43.83163,3,neutral,delivery,2e49cca30004e6360598e4e6b208789b,bertimbau,olist
-29.682394,-20.72786,4,positive,delivery,26305d0cfa1b195779f45602b169dcbc,bertimbau,olist
-81.34992,-3.7859464,4,positive,product,3802b02e5c6afc053b5c9cb109b6bc75,bertimbau,olist
-55.155132,17.322388,3,positive,delivery,271b934f50178d039b7b5234fdcc9345,bertimbau,olist
19.768131,28.549389,4,positive,delivery,ed6affbb9a5d1c37444fd3f309f9031d,bertimbau,olist
-80.43893,-47.55845,2,positive,other,aa29446195068500263ee8a02427446b,bertimbau,olist
31.383595,60.133686,3,negative,other,7ef9b60a9b60ff4b7747e54e84fdbbd8,bertimbau,olist
-92.05306,-31.458103,2,negative,other,2213fbf4f043524f6972d782182c2211,bertimbau,olist
63.847675,85.49099,1,negative,support,9092e2717d30b2cc14bc81ea15e4b9eb,bertimbau,olist
18.747513,-88.08724,5,positive,other,70f8739a689aa85ca0dcc8569b8ad5ca,bertimbau,olist
